Timestamp,A_x,A_y,A_z,B_x,B_y,B_z,Altitude,,,,,,,,,,,,,,,,,,,,,,
2.991084,11.2049,8.509,-1.9393,12.4163,5.1667,7.7572,616.24,,,,,,,,,,,,,,,,,-5.779310345,-2.961882155,4.013830769,-78.53362273,4.364081837,-32.36421662
3.011088,16.0316,7.2018,4.9704,17.5687,2.3894,9.5577,615.79,,,,,,,,,,,,,,,,,-16.46453202,-3.121229952,2.442844179,15.44032342,4.058499873,-3.092207487
3.052007,2.0063,-2.0638,-2.4373,9.5481,1.6759,-11.3964,615.79,,,,,,,,,,,,,,,,,-23.70640394,-3.199226915,2.751712409,81.71042814,4.33847518,-44.60747928
3.07201,5.8227,11.0229,1.7909,9.2895,2.1787,2.0063,615.79,,,,,,,,,,,,,,,,,18.42216749,-3.226677688,6.095221418,-98.11968169,3.788132698,-12.40625227
3.092013,11.8992,9.9072,0.9098,13.0532,8.6048,2.6528,615.79,,,,,,,,,,,,,,,,,-43.56748768,-3.28328987,4.132533425,-87.4002119,3.539954667,1.430409805
3.112017,3.8164,8.8873,-1.0487,5.0709,6.6415,0.9194,615.79,,,,,,,,,,,,,,,,,-6.415763547,-3.178166127,2.384266987,5.081681686,3.568568749,15.22121923
3.132021,4.6926,7.8961,-2.2745,7.6902,4.3191,0.6369,615.79,,,,,,,,,,,,,,,,,-11.06305419,-3.03345454,2.485920947,67.82642291,3.873036703,-2.393082472
3.152021,8.691,14.7626,0.6369,7.4029,13.781,3.146,615.79,,,,,,,,,,,,,,,,,-17.62068966,-2.885006583,3.842720711,-192.1360356,3.82519796,-38.42563937
3.172021,1.4317,5.6072,-0.8859,6.2153,11.5879,0.3735,615.79,,,,,,,,,,,,,,,,,-4.83546798,-2.723618326,0,242.7165632,3.056653818,0.001567745
3.192021,1.6855,9.6774,2.4181,5.3965,10.1849,6.6463,615.79,,,,,,,,,,,,,,,,,29.46157635,-2.595981055,4.854331264,-28.93637131,3.056653818,-17.14566049
3.212025,3.486,9.6486,-0.1437,6.5841,7.8195,-0.1053,615.79,,,,,,,,,,,,,,,,,2.5,-2.556370591,4.275603838,-18.4461648,2.713803442,-8.796726131
